scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
18002,67,4,2412,00:22:b0:05:f3:bc,CSE-204,-57
18003,67,4,2422,1c:61:b4:9c:7a:1a,,-81
18004,67,4,2412,bc:22:28:21:55:6e,CSE-104,-67
18005,67,4,2412,18:0f:76:c3:06:8d,CSE-304,-64
18006,67,5,2437,7a:da:88:f6:5d:8c,,-85
18007,67,5,2432,60:63:4c:31:37:40,CSE-303,-54
18008,67,5,2437,74:da:88:f6:5d:8c,Mimi,-87
18009,67,5,5200,60:63:4c:31:37:48,dlink,-72
18010,67,5,2452,34:60:f9:a1:88:56,,-54
18011,67,5,2437,70:4c:a5:64:bc:60,BUET-Free-WiFi,-85
18012,67,5,2452,34:60:f9:a1:88:62,,-69
18013,67,5,2417,5c:e9:31:22:be:d6,,-82
18014,67,5,2437,70:4c:a5:64:bc:61,eduroam,-84
18015,67,5,2462,70:4c:a5:64:bf:18,BUET-Free-WiFi,-72
18016,67,5,2462,70:4c:a5:64:bf:19,eduroam,-73
18017,67,5,2437,cc:2d:21:67:fd:20,Room no 710,-87
18018,67,5,2452,54:af:97:71:b9:9d,EEE-240,-86
18019,67,5,5785,bc:22:28:21:09:b8,,-76
18020,67,5,5785,bc:22:28:21:09:b7,CSE-206,-76
18021,67,5,2442,28:87:ba:35:8b:ea,4s,-84
18022,67,5,2462,34:e8:94:10:7d:fa,Hall of Fame,-59
18023,67,5,2457,c8:e7:d8:82:59:3c,Room 704,-88
18024,67,5,2417,5e:a9:31:22:c8:de,CSE-LAB,-83
18025,67,5,2452,36:20:f9:a1:88:62,CSE OFFICE,-70
18026,67,5,2417,5e:a9:31:22:bf:96,CSE-LAB,-82
18027,67,5,5765,36:62:f9:a1:88:57,CSE OFFICE,-76
18028,67,5,2437,bc:22:28:21:09:ba,CSE-206,-72
18029,67,5,2437,be:ed:be:10:4e:dc,Shabab's Galaxy A52,-73
18030,67,5,2452,36:20:f9:a1:88:56,CSE OFFICE,-54
18031,67,5,2412,00:22:b0:05:f3:bc,CSE-204,-56
18032,67,5,2422,1c:61:b4:9c:7a:1a,,-81
18033,67,6,2437,7a:da:88:f6:5d:8c,,-87
18034,67,6,2422,1e:61:b4:ac:7a:1a,CSE-306BL,-82
18035,67,6,2437,74:da:88:f6:5d:8c,Mimi,-85
18036,67,6,5200,60:63:4c:31:37:48,dlink,-74
18037,67,6,2452,34:60:f9:a1:88:56,,-54
18038,67,6,2437,70:4c:a5:64:bc:60,BUET-Free-WiFi,-83
18039,67,6,2452,34:60:f9:a1:88:62,,-66
18040,67,6,2417,5c:e9:31:22:be:d6,,-79
18041,67,6,2437,70:4c:a5:64:bc:61,eduroam,-83
18042,67,6,2462,70:4c:a5:64:bf:18,BUET-Free-WiFi,-75
18043,67,6,2452,30:b5:c2:ea:5b:44,DataLab@BUET,-63
18044,67,6,5785,bc:22:28:21:09:b8,,-76
18045,67,6,5785,bc:22:28:21:09:b7,CSE-206,-76
18046,67,6,2462,34:e8:94:10:7d:fa,Hall of Fame,-59
18047,67,6,2417,5e:a9:31:22:c8:de,CSE-LAB,-81
18048,67,6,2417,5c:e9:31:22:bf:96,,-84
18049,67,6,2452,36:20:f9:a1:88:62,CSE OFFICE,-67
18050,67,6,2417,5e:a9:31:22:bf:96,CSE-LAB,-83
18051,67,6,2412,bc:62:ce:6a:3a:2a,RBH 204,-81
18052,67,6,5765,36:62:f9:a1:88:57,CSE OFFICE,-81
18053,67,6,2437,bc:22:28:21:09:ba,CSE-206,-70
18054,67,6,2437,be:ed:be:10:4e:dc,Shabab's Galaxy A52,-75
18055,67,6,2452,36:20:f9:a1:88:56,CSE OFFICE,-53
18056,67,6,2412,00:22:b0:05:f3:bc,CSE-204,-56
18057,67,6,2422,1c:61:b4:9c:7a:1a,,-81
18058,67,6,2412,bc:22:28:21:55:6e,CSE-104,-66
18059,67,7,2437,7a:da:88:f6:5d:8c,,-83
18060,67,7,2412,70:4c:a5:95:92:f1,eduroam,-83
18061,67,7,2432,60:63:4c:31:37:40,CSE-303,-52
18062,67,7,2422,1e:61:b4:ac:7a:1a,CSE-306BL,-82
18063,67,7,2432,00:22:b0:05:f3:51,CSE-108,-82
18064,67,7,5200,60:63:4c:31:37:48,dlink,-72
18065,67,7,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-84
18066,67,7,2452,34:60:f9:a1:88:56,,-62
18067,67,7,2452,34:60:f9:a1:88:62,,-69
18068,67,7,2417,5c:e9:31:22:be:d6,,-77
18069,67,7,2437,70:4c:a5:64:bc:61,eduroam,-85
18070,67,7,2462,70:4c:a5:64:bf:18,BUET-Free-WiFi,-72
18071,67,7,2452,30:b5:c2:ea:5b:44,DataLab@BUET,-61
18072,67,7,5785,bc:22:28:21:09:b8,,-76
18073,67,7,5785,bc:22:28:21:09:b7,CSE-206,-75
18074,67,7,2462,28:3b:82:4d:c2:ee,801 roomies,-86
18075,67,7,2462,34:e8:94:10:7d:fa,Hall of Fame,-70
18076,67,7,2417,5c:e9:31:22:bf:96,,-82
18077,67,7,2452,36:20:f9:a1:88:62,CSE OFFICE,-72
18078,67,7,2417,5e:a9:31:22:bf:96,CSE-LAB,-84
18079,67,7,2412,bc:62:ce:6a:3a:2a,RBH 204,-82
18080,67,7,5765,36:62:f9:a1:88:57,CSE OFFICE,-80
18081,67,7,2437,bc:22:28:21:09:ba,CSE-206,-71
18082,67,7,2437,be:ed:be:10:4e:dc,Shabab's Galaxy A52,-75
18083,67,7,2452,36:20:f9:a1:88:56,CSE OFFICE,-64
18084,67,7,2412,00:22:b0:05:f3:bc,CSE-204,-53
18085,67,7,2422,1c:61:b4:9c:7a:1a,,-80
18086,67,7,2412,bc:22:28:21:55:6e,CSE-104,-67
18087,67,7,2457,10:62:eb:77:b7:42,CSE-G04,-76
18088,67,8,2437,7a:da:88:f6:5d:8c,,-87
18089,67,8,2432,60:63:4c:31:37:40,CSE-303,-53
18090,67,8,2422,1e:61:b4:ac:7a:1a,CSE-306BL,-80
18091,67,8,2437,74:da:88:f6:5d:8c,Mimi,-85
18092,67,8,5200,60:63:4c:31:37:48,dlink,-72
18093,67,8,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-86
18094,67,8,2452,34:60:f9:a1:88:56,,-56
18095,67,8,2437,70:4c:a5:64:bc:60,BUET-Free-WiFi,-80
18096,67,8,2417,5c:e9:31:22:c8:de,,-80
18097,67,8,2452,34:60:f9:a1:88:62,,-70
18098,67,8,2437,70:4c:a5:64:bc:61,eduroam,-86
18099,67,8,2462,70:4c:a5:64:bf:18,BUET-Free-WiFi,-69
18100,67,8,2462,70:4c:a5:64:bf:19,eduroam,-66
