scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
132,1,5,2457,bc:22:28:21:09:24,CSE-205,-57
133,1,5,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-58
134,1,5,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-59
135,1,5,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-60
136,1,5,2462,26:94:5a:1b:90:4d,Tatakae🥷,-60
137,1,5,2432,60:63:4c:31:37:40,CSE-303,-61
138,1,5,2457,36:20:f9:a1:88:62,CSE OFFICE,-61
139,1,5,2462,34:e8:94:10:7d:fa,Hall of Fame,-62
140,1,5,2432,5c:e9:31:22:bb:0a,,-62
141,1,5,2457,34:60:f9:a1:88:62,,-62
142,1,5,2432,5e:a9:31:22:bb:0a,CSE-LAB,-63
143,1,5,2462,bc:22:28:21:55:6e,CSE-104,-64
144,1,5,2437,56:f1:5f:2e:f3:7a,Horion_yj,-64
145,1,5,2457,34:60:f9:a1:88:56,,-64
146,1,5,2457,36:20:f9:a1:88:56,CSE OFFICE,-65
147,1,5,2412,18:0f:76:c3:06:8d,CSE-304,-67
148,1,5,2437,bc:22:28:21:09:ba,CSE-206,-69
149,1,5,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-70
150,1,5,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-71
151,1,5,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-73
152,1,5,2457,34:60:f9:a1:8b:8e,,-73
153,1,5,2457,36:20:f9:a1:8b:8e,CSE OFFICE,-73
154,1,5,2437,70:4c:a5:64:bc:61,eduroam,-75
155,1,5,2452,cc:2d:21:36:d7:90,Savage-us,-77
156,1,5,2462,00:1e:2a:ba:c8:20,CSE-401,-77
157,1,5,2412,56:24:f1:d4:40:ff,Redmi Note 10,-78
158,1,5,2432,5c:e9:31:22:be:d6,,-79
159,1,5,2432,5e:a9:31:22:be:d6,CSE-LAB,-80
160,1,5,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-87
161,1,5,2452,5c:e9:31:97:28:f4,Room no 1103,-87
162,1,5,2472,34:0a:33:6a:24:5e,ROOM-713,-92
163,1,6,2412,00:22:b0:05:f3:bc,CSE-204,-48
164,1,6,2457,bc:22:28:21:09:24,CSE-205,-57
165,1,6,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-58
166,1,6,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-59
167,1,6,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-60
168,1,6,2462,26:94:5a:1b:90:4d,Tatakae🥷,-60
169,1,6,2432,60:63:4c:31:37:40,CSE-303,-61
170,1,6,2457,36:20:f9:a1:88:62,CSE OFFICE,-61
171,1,6,2462,34:e8:94:10:7d:fa,Hall of Fame,-62
172,1,6,2432,5c:e9:31:22:bb:0a,,-62
173,1,6,2457,34:60:f9:a1:88:62,,-62
174,1,6,2432,5e:a9:31:22:bb:0a,CSE-LAB,-63
175,1,6,2462,bc:22:28:21:55:6e,CSE-104,-64
176,1,6,2437,56:f1:5f:2e:f3:7a,Horion_yj,-64
177,1,6,2457,34:60:f9:a1:88:56,,-64
178,1,6,2457,36:20:f9:a1:88:56,CSE OFFICE,-65
179,1,6,2412,18:0f:76:c3:06:8d,CSE-304,-67
180,1,6,2437,bc:22:28:21:09:ba,CSE-206,-69
181,1,6,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-70
182,1,6,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-71
183,1,6,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-73
184,1,6,2457,34:60:f9:a1:8b:8e,,-73
185,1,6,2457,36:20:f9:a1:8b:8e,CSE OFFICE,-73
186,1,6,2437,70:4c:a5:64:bc:61,eduroam,-75
187,1,6,2452,cc:2d:21:36:d7:90,Savage-us,-77
188,1,6,2462,00:1e:2a:ba:c8:20,CSE-401,-77
189,1,6,2412,56:24:f1:d4:40:ff,Redmi Note 10,-78
190,1,6,2432,5c:e9:31:22:be:d6,,-79
191,1,6,2432,5e:a9:31:22:be:d6,CSE-LAB,-80
192,1,6,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-87
193,1,6,2452,5c:e9:31:97:28:f4,Room no 1103,-87
194,1,6,2472,34:0a:33:6a:24:5e,ROOM-713,-92
195,1,7,2412,00:22:b0:05:f3:bc,CSE-204,-48
196,1,7,2457,bc:22:28:21:09:24,CSE-205,-57
197,1,7,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-58
198,1,7,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-59
199,1,7,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-60
200,1,7,2462,26:94:5a:1b:90:4d,Tatakae🥷,-60
201,1,7,2432,60:63:4c:31:37:40,CSE-303,-61
202,1,7,2457,36:20:f9:a1:88:62,CSE OFFICE,-61
203,1,7,2462,34:e8:94:10:7d:fa,Hall of Fame,-62
204,1,7,2432,5c:e9:31:22:bb:0a,,-62
205,1,7,2457,34:60:f9:a1:88:62,,-62
206,1,7,2432,5e:a9:31:22:bb:0a,CSE-LAB,-63
207,1,7,2462,bc:22:28:21:55:6e,CSE-104,-64
208,1,7,2437,56:f1:5f:2e:f3:7a,Horion_yj,-64
209,1,7,2457,34:60:f9:a1:88:56,,-64
210,1,7,2457,36:20:f9:a1:88:56,CSE OFFICE,-65
211,1,7,2412,18:0f:76:c3:06:8d,CSE-304,-67
212,1,7,2437,bc:22:28:21:09:ba,CSE-206,-69
213,1,7,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-70
214,1,7,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-71
215,1,7,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-73
216,1,7,2457,34:60:f9:a1:8b:8e,,-73
217,1,7,2457,36:20:f9:a1:8b:8e,CSE OFFICE,-73
218,1,7,2437,70:4c:a5:64:bc:61,eduroam,-75
219,1,7,2452,cc:2d:21:36:d7:90,Savage-us,-77
220,1,7,2462,00:1e:2a:ba:c8:20,CSE-401,-77
221,1,7,2412,56:24:f1:d4:40:ff,Redmi Note 10,-78
222,1,7,2432,5c:e9:31:22:be:d6,,-79
223,1,7,2432,5e:a9:31:22:be:d6,CSE-LAB,-80
224,1,7,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-87
225,1,7,2452,5c:e9:31:97:28:f4,Room no 1103,-87
226,1,7,2472,34:0a:33:6a:24:5e,ROOM-713,-92
227,1,8,2412,00:22:b0:05:f3:bc,CSE-204,-48
228,1,8,2457,bc:22:28:21:09:24,CSE-205,-57
229,1,8,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-58
230,1,8,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-59
231,1,8,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-60
232,1,8,2462,26:94:5a:1b:90:4d,Tatakae🥷,-60
233,1,8,2432,60:63:4c:31:37:40,CSE-303,-61
234,1,8,2457,36:20:f9:a1:88:62,CSE OFFICE,-61
235,1,8,2462,34:e8:94:10:7d:fa,Hall of Fame,-62
236,1,8,2432,5c:e9:31:22:bb:0a,,-62
237,1,8,2457,34:60:f9:a1:88:62,,-62
238,1,8,2432,5e:a9:31:22:bb:0a,CSE-LAB,-63
239,1,8,2462,bc:22:28:21:55:6e,CSE-104,-64
240,1,8,2437,56:f1:5f:2e:f3:7a,Horion_yj,-64
241,1,8,2457,34:60:f9:a1:88:56,,-64
242,1,8,2457,36:20:f9:a1:88:56,CSE OFFICE,-65
243,1,8,2412,18:0f:76:c3:06:8d,CSE-304,-67
244,1,8,2437,bc:22:28:21:09:ba,CSE-206,-69
245,1,8,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-70
246,1,8,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-71
247,1,8,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-73
248,1,8,2457,34:60:f9:a1:8b:8e,,-73
249,1,8,2457,36:20:f9:a1:8b:8e,CSE OFFICE,-73
250,1,8,2437,70:4c:a5:64:bc:61,eduroam,-75
251,1,8,2452,cc:2d:21:36:d7:90,Savage-us,-77
252,1,8,2462,00:1e:2a:ba:c8:20,CSE-401,-77
253,1,8,2412,56:24:f1:d4:40:ff,Redmi Note 10,-78
254,1,8,2432,5c:e9:31:22:be:d6,,-79
255,1,8,2432,5e:a9:31:22:be:d6,CSE-LAB,-80
256,1,8,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-87
257,1,8,2452,5c:e9:31:97:28:f4,Room no 1103,-87
258,1,8,2472,34:0a:33:6a:24:5e,ROOM-713,-92
259,1,9,2432,60:63:4c:31:37:40,CSE-303,-49
260,1,9,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-51
261,1,9,2412,00:22:b0:05:f3:bc,CSE-204,-53
262,1,9,2462,26:94:5a:1b:90:4d,Tatakae🥷,-56
263,1,9,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-57
264,1,9,2457,36:20:f9:a1:88:62,CSE OFFICE,-58
265,1,9,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-59
266,1,9,2457,bc:22:28:21:09:24,CSE-205,-59
267,1,9,2462,bc:22:28:21:55:6e,CSE-104,-62
268,1,9,2462,34:e8:94:10:7d:fa,Hall of Fame,-66
269,1,9,2437,56:f1:5f:2e:f3:7a,Horion_yj,-68
270,1,9,2432,5e:a9:31:22:bb:0a,CSE-LAB,-70
271,1,9,2432,5c:e9:31:22:bb:0a,,-70
272,1,9,2462,60:63:4c:31:37:60,CSE-306,-72
273,1,10,2412,00:22:b0:05:f3:bc,CSE-204,-49
274,1,10,2432,60:63:4c:31:37:40,CSE-303,-49
275,1,10,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-55
276,1,10,2457,36:20:f9:a1:88:62,CSE OFFICE,-58
277,1,10,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-61
278,1,10,2457,34:60:f9:a1:88:56,,-62
279,1,10,2462,bc:22:28:21:55:6e,CSE-104,-63
280,1,10,2457,bc:22:28:21:09:24,CSE-205,-63
281,1,10,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-63
282,1,10,2462,26:94:5a:1b:90:4d,Tatakae🥷,-65
283,1,10,2437,56:f1:5f:2e:f3:7a,Horion_yj,-65
