entryId,numOfScans,macAddress,ssid,countOfMac,avgStrength,stdDev,avgStrengthNoOutliers,countNoOutliers,stdDevNoOutliers
22,20,00:22:b0:05:f3:bc,CSE-204,9,-66.22,8.43,-66.22,9,8.43
22,20,36:20:f9:a1:88:62,CSE OFFICE,14,-67.43,7.38,-67.43,14,7.38
22,20,36:62:f9:a1:88:63,CSE OFFICE,19,-83.74,1.62,-83.74,19,1.62
22,20,60:63:4c:31:37:40,CSE-303,2,-59.5,2.5,-59.5,2,2.5
22,20,18:0f:76:c3:06:8d,CSE-304,1,-60.0,0.0,-60.0,1,0.0
23,20,60:63:4c:31:37:40,CSE-303,12,-53.25,3.17,-51.88,8,0.33
23,20,36:62:f9:a1:88:63,CSE OFFICE,18,-86.78,1.13,-86.78,18,1.13
23,20,36:20:f9:a1:88:62,CSE OFFICE,5,-60.8,0.75,-60.8,5,0.75
23,20,00:22:b0:05:f3:bc,CSE-204,4,-70.75,3.27,-70.75,4,3.27
23,20,18:0f:76:c3:06:8d,CSE-304,9,-67.11,1.59,-67.0,5,0.0
23,20,30:b5:c2:ea:5b:44,DataLab@BUET,1,-73.0,0.0,-73.0,1,0.0
23,20,bc:22:28:21:55:6e,CSE-104,1,-77.0,0.0,-77.0,1,0.0
24,20,36:20:f9:a1:88:56,CSE OFFICE,9,-75.78,6.84,-75.78,9,6.84
24,20,bc:22:28:21:55:6e,CSE-104,20,-79.85,3.21,-80.72,18,1.69
24,20,36:62:f9:a1:88:63,CSE OFFICE,5,-89.8,1.6,-89.8,5,1.6
24,20,30:b5:c2:ea:5b:44,DataLab@BUET,15,-68.53,0.62,-68.53,15,0.62
24,20,36:20:f9:a1:88:62,CSE OFFICE,13,-69.08,3.1,-69.08,13,3.1
24,20,18:0f:76:c3:06:8d,CSE-304,2,-74.0,0.0,-74.0,2,0.0
24,20,60:63:4c:31:37:40,CSE-303,12,-65.92,4.35,-65.92,12,4.35
24,20,00:22:b0:05:f3:bc,CSE-204,9,-64.67,4.4,-64.67,9,4.4
25,20,30:b5:c2:ea:5b:44,DataLab@BUET,3,-72.67,0.47,-72.67,3,0.47
25,20,36:20:f9:a1:88:62,CSE OFFICE,11,-69.0,2.98,-67.67,9,1.05
25,20,bc:22:28:21:55:6e,CSE-104,2,-84.0,0.0,-84.0,2,0.0
25,20,18:0f:76:c3:06:8d,CSE-304,2,-77.0,0.0,-77.0,2,0.0
25,20,36:20:f9:a1:88:56,CSE OFFICE,1,-79.0,0.0,-79.0,1,0.0
26,20,60:63:4c:31:37:40,CSE-303,13,-64.85,1.51,-64.85,13,1.51
26,20,00:22:b0:05:f3:bc,CSE-204,4,-67.75,3.49,-67.75,4,3.49
26,20,18:0f:76:c3:06:8d,CSE-304,3,-70.67,2.05,-70.67,3,2.05
26,20,30:b5:c2:ea:5b:44,DataLab@BUET,13,-60.85,3.35,-60.85,13,3.35
26,20,36:62:f9:a1:88:63,CSE OFFICE,10,-80.8,1.17,-81.0,7,0.53
26,20,36:20:f9:a1:88:62,CSE OFFICE,8,-66.5,1.73,-67.0,6,0.0
26,20,36:20:f9:a1:88:56,CSE OFFICE,5,-76.0,0.0,-76.0,5,0.0
26,20,36:62:f9:a1:88:57,CSE OFFICE,1,-92.0,0.0,-92.0,1,0.0
27,20,18:0f:76:c3:06:8d,CSE-304,16,-59.0,2.65,-59.0,16,2.65
27,20,60:63:4c:31:37:40,CSE-303,18,-54.83,4.4,-54.83,18,4.4
27,20,30:b5:c2:ea:5b:44,DataLab@BUET,12,-64.75,4.78,-65.73,11,3.67
27,20,00:22:b0:05:f3:bc,CSE-204,13,-62.23,3.79,-62.23,13,3.79
27,20,36:20:f9:a1:88:62,CSE OFFICE,12,-65.92,2.14,-65.92,12,2.14
27,20,36:20:f9:a1:88:56,CSE OFFICE,11,-67.55,4.4,-66.4,10,2.62
27,20,bc:22:28:21:55:6e,CSE-104,7,-68.71,3.1,-68.8,5,1.17
28,20,60:63:4c:31:37:40,CSE-303,11,-53.0,2.7,-53.0,11,2.7
28,20,36:20:f9:a1:88:62,CSE OFFICE,13,-64.38,4.45,-64.38,13,4.45
28,20,00:22:b0:05:f3:bc,CSE-204,3,-68.67,3.4,-68.67,3,3.4
28,20,30:b5:c2:ea:5b:44,DataLab@BUET,11,-72.27,4.05,-72.27,11,4.05
28,20,bc:22:28:21:55:6e,CSE-104,1,-75.0,0.0,-75.0,1,0.0
28,20,18:0f:76:c3:06:8d,CSE-304,4,-68.5,3.64,-68.5,4,3.64
28,20,36:20:f9:a1:88:56,CSE OFFICE,2,-76.5,2.5,-76.5,2,2.5
29,20,36:20:f9:a1:88:62,CSE OFFICE,14,-66.79,3.0,-66.79,14,3.0
29,20,36:62:f9:a1:88:63,CSE OFFICE,19,-86.21,1.36,-86.21,19,1.36
29,20,18:0f:76:c3:06:8d,CSE-304,10,-65.9,3.99,-67.0,7,0.0
29,20,00:22:b0:05:f3:bc,CSE-204,12,-76.0,6.93,-80.0,9,0.0
29,20,60:63:4c:31:37:40,CSE-303,14,-65.14,5.46,-65.14,14,5.46
29,20,30:b5:c2:ea:5b:44,DataLab@BUET,13,-73.69,3.62,-73.69,13,3.62
29,20,36:20:f9:a1:88:56,CSE OFFICE,2,-77.0,0.0,-77.0,2,0.0
30,20,36:62:f9:a1:88:57,CSE OFFICE,20,-78.75,1.3,-78.0,15,0.0
30,20,36:20:f9:a1:88:56,CSE OFFICE,15,-59.4,1.96,-59.4,15,1.96
30,20,00:22:b0:05:f3:bc,CSE-204,20,-61.65,1.49,-61.65,20,1.49
30,20,36:20:f9:a1:88:62,CSE OFFICE,11,-60.18,1.99,-60.18,11,1.99
30,20,18:0f:76:c3:06:8d,CSE-304,20,-47.35,1.59,-47.35,20,1.59
30,20,36:62:f9:a1:88:63,CSE OFFICE,20,-87.55,0.5,-87.55,20,0.5
30,20,30:b5:c2:ea:5b:44,DataLab@BUET,14,-75.5,3.35,-75.5,14,3.35
30,20,bc:22:28:21:55:6e,CSE-104,14,-69.64,0.48,-69.64,14,0.48
30,20,60:63:4c:31:37:40,CSE-303,5,-55.0,0.0,-55.0,5,0.0
31,13,36:20:f9:a1:88:62,CSE OFFICE,3,-63.67,2.36,-63.67,3,2.36
31,13,36:62:f9:a1:88:63,CSE OFFICE,13,-84.38,2.34,-83.92,12,1.75
31,13,60:63:4c:31:37:40,CSE-303,8,-69.12,3.85,-69.12,8,3.85
31,13,30:b5:c2:ea:5b:44,DataLab@BUET,3,-72.67,5.25,-72.67,3,5.25
31,13,00:22:b0:05:f3:bc,CSE-204,4,-72.5,2.18,-72.5,4,2.18
31,13,36:20:f9:a1:88:56,CSE OFFICE,1,-79.0,0.0,-79.0,1,0.0
31,13,18:0f:76:c3:06:8d,CSE-304,1,-71.0,0.0,-71.0,1,0.0
32,20,36:62:f9:a1:88:57,CSE OFFICE,20,-70.75,1.41,-70.24,17,0.64
32,20,30:b5:c2:ea:5b:44,DataLab@BUET,10,-73.2,1.66,-74.0,8,0.0
32,20,00:22:b0:05:f3:bc,CSE-204,11,-53.55,2.23,-54.12,8,0.6
32,20,36:62:f9:a1:88:63,CSE OFFICE,18,-84.44,2.63,-84.44,18,2.63
32,20,36:20:f9:a1:88:62,CSE OFFICE,1,-61.0,0.0,-61.0,1,0.0
32,20,60:63:4c:31:37:40,CSE-303,10,-53.6,3.58,-52.12,8,0.33
32,20,18:0f:76:c3:06:8d,CSE-304,6,-51.0,0.0,-51.0,6,0.0
32,20,36:20:f9:a1:88:56,CSE OFFICE,3,-48.0,2.94,-48.0,3,2.94
33,20,36:20:f9:a1:88:62,CSE OFFICE,5,-65.2,3.97,-65.2,5,3.97
33,20,36:62:f9:a1:88:57,CSE OFFICE,20,-63.15,3.71,-62.63,19,3.01
33,20,36:20:f9:a1:88:56,CSE OFFICE,20,-55.4,2.82,-55.4,20,2.82
33,20,60:63:4c:31:37:40,CSE-303,5,-66.2,1.72,-67.0,4,0.71
33,20,30:b5:c2:ea:5b:44,DataLab@BUET,2,-77.5,0.5,-77.5,2,0.5
33,20,bc:22:28:21:55:6e,CSE-104,3,-75.67,0.94,-75.67,3,0.94
33,20,36:62:f9:a1:88:63,CSE OFFICE,3,-84.67,0.47,-84.67,3,0.47
33,20,00:22:b0:05:f3:bc,CSE-204,5,-47.0,23.92,-58.75,4,4.97
34,20,36:62:f9:a1:88:57,CSE OFFICE,20,-66.75,1.41,-66.75,20,1.41
34,20,30:b5:c2:ea:5b:44,DataLab@BUET,2,-68.5,2.5,-68.5,2,2.5
